,date,Demand,Peak_Load_MW,Peak_Load_H,icon_06,temp_06,templow_06,baro_06,wind_06,wd_06,hum_06,icon_12,temp_12,templow_12,baro_12,wind_12,wd_12,hum_12,icon_18,temp_18,templow_18,baro_18,wind_18,wd_18,hum_18,icon_00,temp_00,templow_00,baro_00,wind_00,wd_00,hum_00,name
110,2014-04-20,468.0,27,22,2,20.0,15.0,1010,4,240,66,2.0,21.0,20.0,1008.0,10.0,60.0,50.0,2.0,18.0,17.0,1008.0,6.0,340.0,80.0,36.0,18.0,17.0,1009.0,28.0,270.0,76.0,0
111,2014-04-21,535.0,29,22,2,20.0,15.0,1007,9,260,72,2.0,20.0,20.0,1007.0,16.0,30.0,61.0,6.0,18.0,17.0,1009.0,7.0,260.0,68.0,36.0,18.0,17.0,1008.0,6.0,340.0,80.0,0
112,2014-04-22,543.0,29,22,2,18.0,17.0,1014,32,280,69,2.0,21.0,20.0,1018.0,28.0,280.0,56.0,2.0,19.0,18.0,1019.0,23.0,260.0,68.0,36.0,18.0,17.0,1009.0,7.0,260.0,68.0,0
113,2014-04-23,529.0,29,22,6,21.0,17.0,1021,8,240,52,2.0,21.0,21.0,1021.0,15.0,30.0,50.0,2.0,20.0,19.0,1021.0,11.0,260.0,52.0,36.0,19.0,18.0,1019.0,23.0,260.0,68.0,0
114,2014-04-24,546.0,30,22,6,19.0,16.0,1020,15,240,63,2.0,22.0,21.0,1019.0,25.0,270.0,56.0,2.0,18.0,17.0,1020.0,29.0,260.0,60.0,36.0,20.0,19.0,1021.0,11.0,260.0,52.0,0
115,2014-04-25,535.0,28,22,2,18.0,16.0,1024,26,260,62,2.0,20.0,19.0,1022.0,33.0,260.0,42.0,1.0,18.0,18.0,1021.0,31.0,250.0,43.0,36.0,18.0,17.0,1020.0,29.0,260.0,60.0,0
116,2014-04-26,508.0,27,22,1,22.0,17.0,1021,15,240,43,1.0,24.0,23.0,1019.0,25.0,270.0,36.0,1.0,22.0,21.0,1018.0,22.0,260.0,45.0,36.0,18.0,18.0,1021.0,31.0,250.0,43.0,0
117,2014-04-27,487.0,28,22,2,21.0,18.0,1017,31,250,64,2.0,23.0,22.0,1016.0,32.0,270.0,54.0,2.0,22.0,20.0,1016.0,20.0,260.0,50.0,36.0,22.0,21.0,1018.0,22.0,260.0,45.0,0
118,2014-04-28,550.0,29,22,1,25.0,20.0,1016,9,250,42,1.0,26.0,25.0,1015.0,19.0,270.0,38.0,1.0,24.0,19.0,1015.0,4.0,290.0,61.0,36.0,22.0,20.0,1016.0,20.0,260.0,50.0,0
119,2014-04-29,548.0,29,22,2,24.0,16.0,1015,6,330,54,1.0,26.0,24.0,1014.0,8.0,50.0,46.0,1.0,23.0,20.0,1013.0,4.0,300.0,66.0,36.0,24.0,19.0,1015.0,4.0,290.0,61.0,0
120,2014-04-30,558.0,29,22,2,24.0,20.0,1014,6,20,48,1.0,24.0,23.0,1013.0,8.0,70.0,56.0,1.0,22.0,20.0,1013.0,4.0,80.0,64.0,36.0,23.0,20.0,1013.0,4.0,300.0,66.0,0
121,2014-05-01,499.0,28,22,9,19.0,16.0,1015,4,60,82,7.0,21.0,21.0,1015.0,10.0,60.0,67.0,7.0,20.0,18.0,1015.0,8.0,60.0,82.0,36.0,23.0,20.0,1013.0,4.0,300.0,66.0,13
122,2014-05-02,552.0,29,22,9,20.0,16.0,1014,3,80,83,2.0,23.0,22.0,1013.0,11.0,60.0,58.0,2.0,20.0,18.0,1013.0,7.0,70.0,78.0,36.0,20.0,18.0,1015.0,8.0,60.0,82.0,0
123,2014-05-03,517.0,27,22,2,20.0,18.0,1015,11,80,78,2.0,21.0,20.0,1014.0,16.0,70.0,70.0,1.0,19.0,17.0,1014.0,7.0,90.0,74.0,36.0,20.0,18.0,1013.0,7.0,70.0,78.0,0
124,2014-05-04,485.0,27,22,2,20.0,16.0,1014,6,70,81,1.0,22.0,21.0,1013.0,13.0,50.0,62.0,1.0,20.0,19.0,1012.0,6.0,90.0,58.0,36.0,19.0,17.0,1014.0,7.0,90.0,74.0,15
125,2014-05-05,556.0,29,22,2,20.0,18.0,1014,11,70,78,2.0,21.0,21.0,1014.0,13.0,70.0,72.0,2.0,19.0,18.0,1014.0,10.0,90.0,78.0,36.0,20.0,19.0,1012.0,6.0,90.0,58.0,0
126,2014-05-06,549.0,29,22,7,19.0,18.0,1016,11,90,75,6.0,20.0,20.0,1016.0,13.0,60.0,72.0,2.0,19.0,18.0,1016.0,7.0,60.0,80.0,36.0,19.0,18.0,1014.0,10.0,90.0,78.0,0
127,2014-05-07,556.0,29,22,2,20.0,16.0,1018,6,310,80,1.0,21.0,21.0,1017.0,12.0,20.0,68.0,2.0,20.0,19.0,1017.0,4.0,60.0,82.0,36.0,19.0,18.0,1016.0,7.0,60.0,80.0,0
128,2014-05-08,561.0,29,22,6,20.0,18.0,1019,7,70,82,2.0,21.0,21.0,1019.0,11.0,60.0,70.0,6.0,20.0,18.0,1018.0,11.0,60.0,78.0,36.0,20.0,19.0,1017.0,4.0,60.0,82.0,0
129,2014-05-09,556.0,28,14,7,20.0,18.0,1020,5,60,78,2.0,21.0,21.0,1020.0,11.0,60.0,66.0,6.0,20.0,18.0,1020.0,8.0,50.0,78.0,36.0,20.0,18.0,1018.0,11.0,60.0,78.0,0
130,2014-05-10,519.0,27,22,7,20.0,17.0,1020,6,310,74,2.0,22.0,21.0,1019.0,11.0,60.0,66.0,6.0,20.0,19.0,1018.0,3.0,50.0,79.0,36.0,20.0,18.0,1020.0,8.0,50.0,78.0,0
131,2014-05-11,494.0,27,23,6,24.0,16.0,1017,3,70,80,7.0,24.0,24.0,1015.0,8.0,50.0,70.0,1.0,23.0,21.0,1014.0,3.0,60.0,78.0,36.0,20.0,19.0,1018.0,3.0,50.0,79.0,0
132,2014-05-12,565.0,29,22,9,22.0,19.0,1015,12,70,86,7.0,22.0,21.0,1015.0,13.0,70.0,74.0,2.0,21.0,20.0,1014.0,3.0,50.0,82.0,36.0,23.0,21.0,1014.0,3.0,60.0,78.0,0
133,2014-05-13,564.0,29,22,7,20.0,19.0,1017,10,70,78,2.0,22.0,22.0,1018.0,10.0,70.0,69.0,2.0,21.0,20.0,1019.0,11.0,70.0,78.0,36.0,21.0,20.0,1014.0,3.0,50.0,82.0,0
134,2014-05-14,542.0,28,22,7,19.0,19.0,1023,20,60,76,7.0,20.0,20.0,1024.0,19.0,60.0,74.0,2.0,19.0,18.0,1024.0,16.0,90.0,76.0,36.0,21.0,20.0,1019.0,11.0,70.0,78.0,0
135,2014-05-15,530.0,28,22,6,20.0,18.0,1022,18,80,65,2.0,21.0,21.0,1020.0,21.0,70.0,52.0,2.0,19.0,18.0,1019.0,17.0,70.0,72.0,36.0,19.0,18.0,1024.0,16.0,90.0,76.0,0
136,2014-05-16,535.0,27,23,6,19.0,18.0,1015,13,60,72,7.0,20.0,20.0,1014.0,22.0,70.0,61.0,7.0,19.0,18.0,1013.0,18.0,70.0,69.0,36.0,19.0,18.0,1019.0,17.0,70.0,72.0,0
137,2014-05-17,504.0,27,14,7,17.0,17.0,1012,21,60,78,18.0,16.0,16.0,1012.0,21.0,50.0,90.0,7.0,17.0,17.0,1012.0,8.0,40.0,83.0,36.0,19.0,18.0,1013.0,18.0,70.0,69.0,0
138,2014-05-18,472.0,27,23,6,19.0,17.0,1013,6,60,79,2.0,20.0,20.0,1013.0,13.0,60.0,72.0,2.0,18.0,16.0,1012.0,12.0,90.0,78.0,36.0,17.0,17.0,1012.0,8.0,40.0,83.0,0
139,2014-05-19,542.0,28,23,2,19.0,15.0,1009,4,60,78,1.0,23.0,21.0,1009.0,12.0,60.0,67.0,1.0,20.0,19.0,1009.0,4.0,40.0,79.0,36.0,18.0,16.0,1012.0,12.0,90.0,78.0,0
140,2014-05-20,546.0,28,22,6,20.0,18.0,1011,10,270,71,2.0,22.0,22.0,1010.0,10.0,330.0,54.0,2.0,21.0,19.0,1010.0,3.0,10.0,62.0,36.0,20.0,19.0,1009.0,4.0,40.0,79.0,0
141,2014-05-21,552.0,28,23,6,24.0,17.0,1011,8,270,57,2.0,21.0,21.0,1013.0,27.0,300.0,56.0,6.0,20.0,18.0,1015.0,16.0,260.0,65.0,36.0,21.0,19.0,1010.0,3.0,10.0,62.0,0
142,2014-05-22,551.0,28,23,6,21.0,18.0,1017,13,270,60,2.0,22.0,22.0,1018.0,17.0,300.0,48.0,1.0,21.0,19.0,1017.0,19.0,270.0,50.0,36.0,20.0,18.0,1015.0,16.0,260.0,65.0,0
143,2014-05-23,544.0,27,14,2,20.0,17.0,1017,16,230,66,2.0,22.0,22.0,1016.0,23.0,280.0,46.0,2.0,21.0,20.0,1013.0,18.0,260.0,34.0,36.0,21.0,19.0,1017.0,19.0,270.0,50.0,0
144,2014-05-24,515.0,26,23,7,18.0,16.0,1014,18,260,72,7.0,20.0,18.0,1015.0,10.0,270.0,68.0,7.0,18.0,17.0,1015.0,4.0,310.0,74.0,36.0,21.0,20.0,1013.0,18.0,260.0,34.0,0
145,2014-05-25,489.0,27,23,2,21.0,16.0,1017,7,240,70,2.0,21.0,21.0,1017.0,16.0,310.0,58.0,2.0,20.0,19.0,1017.0,10.0,290.0,53.0,36.0,18.0,17.0,1015.0,4.0,310.0,74.0,0
146,2014-05-26,551.0,28,23,6,22.0,18.0,1019,17,250,57,1.0,23.0,23.0,1018.0,20.0,280.0,41.0,2.0,22.0,20.0,1017.0,18.0,270.0,40.0,36.0,20.0,19.0,1017.0,10.0,290.0,53.0,0
147,2014-05-27,524.0,28,23,6,23.0,19.0,1019,17,280,41,2.0,23.0,22.0,1019.0,27.0,260.0,48.0,7.0,20.0,18.0,1018.0,22.0,260.0,68.0,36.0,22.0,20.0,1017.0,18.0,270.0,40.0,0
148,2014-05-28,556.0,28,23,2,21.0,18.0,1019,28,260,63,2.0,24.0,23.0,1018.0,25.0,270.0,52.0,2.0,21.0,20.0,1018.0,23.0,240.0,70.0,36.0,20.0,18.0,1018.0,22.0,260.0,68.0,0
149,2014-05-29,561.0,29,23,2,23.0,19.0,1019,21,260,64,1.0,24.0,24.0,1019.0,23.0,280.0,52.0,1.0,24.0,20.0,1018.0,8.0,250.0,61.0,36.0,21.0,20.0,1018.0,23.0,240.0,70.0,0
150,2014-05-30,564.0,29,14,1,25.0,21.0,1018,9,270,54,1.0,27.0,26.0,1016.0,24.0,290.0,41.0,1.0,26.0,24.0,1015.0,25.0,270.0,40.0,36.0,24.0,20.0,1018.0,8.0,250.0,61.0,0
151,2014-05-31,527.0,27,23,1,21.0,20.0,1015,11,290,72,2.0,22.0,22.0,1015.0,13.0,30.0,72.0,6.0,20.0,20.0,1015.0,15.0,60.0,84.0,36.0,26.0,24.0,1015.0,25.0,270.0,40.0,0
152,2014-06-01,496.0,27,23,7,19.0,18.0,1016,12,40,86,7.0,19.0,19.0,1017.0,15.0,40.0,80.0,6.0,19.0,17.0,1019.0,9.0,30.0,76.0,36.0,26.0,24.0,1015.0,25.0,270.0,40.0,0
153,2014-06-02,553.0,28,23,2,22.0,18.0,1019,15,260,56,1.0,27.0,25.0,1019.0,13.0,270.0,37.0,1.0,21.0,20.0,1019.0,8.0,60.0,68.0,36.0,19.0,17.0,1019.0,9.0,30.0,76.0,0
154,2014-06-03,565.0,29,23,1,25.0,18.0,1018,10,300,51,1.0,28.0,27.0,1017.0,9.0,350.0,38.0,2.0,23.0,23.0,1016.0,5.0,60.0,68.0,36.0,21.0,20.0,1019.0,8.0,60.0,68.0,0
155,2014-06-04,574.0,29,14,1,27.0,23.0,1015,16,250,38,1.0,27.0,27.0,1014.0,25.0,260.0,40.0,1.0,26.0,24.0,1014.0,17.0,240.0,40.0,36.0,23.0,23.0,1016.0,5.0,60.0,68.0,0
156,2014-06-05,578.0,29,14,2,27.0,21.0,1013,8,280,46,7.0,25.0,24.0,1012.0,10.0,60.0,50.0,7.0,24.0,22.0,1013.0,10.0,60.0,72.0,36.0,26.0,24.0,1014.0,17.0,240.0,40.0,0
157,2014-06-06,589.0,31,14,6,23.0,21.0,1011,6,80,81,2.0,26.0,25.0,1010.0,33.0,260.0,62.0,2.0,22.0,20.0,1011.0,32.0,250.0,74.0,36.0,24.0,22.0,1013.0,10.0,60.0,72.0,0
158,2014-06-07,531.0,28,23,1,23.0,19.0,1015,19,250,66,1.0,25.0,24.0,1016.0,24.0,270.0,54.0,1.0,25.0,24.0,1016.0,21.0,260.0,51.0,36.0,22.0,20.0,1011.0,32.0,250.0,74.0,0
159,2014-06-08,504.0,28,23,1,23.0,20.0,1018,18,250,66,1.0,26.0,25.0,1017.0,24.0,290.0,54.0,1.0,25.0,25.0,1017.0,15.0,280.0,48.0,36.0,25.0,24.0,1016.0,21.0,260.0,51.0,0
160,2014-06-09,579.0,29,14,2,24.0,21.0,1017,19,240,53,2.0,26.0,25.0,1016.0,23.0,280.0,51.0,1.0,24.0,23.0,1015.0,18.0,260.0,49.0,36.0,25.0,25.0,1017.0,15.0,280.0,48.0,0
161,2014-06-10,595.0,30,14,6,26.0,22.0,1015,14,250,45,1.0,27.0,27.0,1014.0,23.0,260.0,44.0,7.0,24.0,21.0,1016.0,13.0,290.0,70.0,36.0,24.0,23.0,1015.0,18.0,260.0,49.0,0
162,2014-06-11,596.0,31,14,9,22.0,20.0,1018,6,60,84,9.0,23.0,23.0,1018.0,9.0,80.0,74.0,9.0,22.0,22.0,1018.0,7.0,100.0,84.0,36.0,24.0,21.0,1016.0,13.0,290.0,70.0,0
163,2014-06-12,592.0,31,14,9,23.0,21.0,1019,11,100,84,9.0,24.0,24.0,1019.0,15.0,70.0,70.0,9.0,22.0,22.0,1019.0,10.0,90.0,82.0,36.0,22.0,22.0,1018.0,7.0,100.0,84.0,0
164,2014-06-13,598.0,31,14,9,24.0,21.0,1019,5,70,77,2.0,24.0,24.0,1018.0,9.0,40.0,68.0,2.0,25.0,23.0,1016.0,6.0,80.0,65.0,36.0,22.0,22.0,1019.0,10.0,90.0,82.0,0
165,2014-06-14,556.0,29,23,9,23.0,21.0,1014,3,60,86,1.0,27.0,25.0,1012.0,6.0,60.0,66.0,1.0,25.0,23.0,1010.0,3.0,70.0,78.0,36.0,25.0,23.0,1016.0,6.0,80.0,65.0,0
166,2014-06-15,527.0,28,23,1,22.0,21.0,1009,5,30,86,1.0,26.0,25.0,1010.0,10.0,60.0,74.0,2.0,24.0,22.0,1011.0,7.0,50.0,84.0,36.0,25.0,23.0,1010.0,3.0,70.0,78.0,0
167,2014-06-16,613.0,32,14,7,22.0,22.0,1013,12,60,85,2.0,24.0,24.0,1013.0,14.0,60.0,70.0,2.0,23.0,22.0,1013.0,6.0,20.0,78.0,36.0,24.0,22.0,1011.0,7.0,50.0,84.0,0
168,2014-06-17,617.0,32,14,2,24.0,22.0,1015,8,90,78,2.0,25.0,24.0,1014.0,14.0,50.0,66.0,2.0,23.0,22.0,1014.0,5.0,50.0,80.0,36.0,23.0,22.0,1013.0,6.0,20.0,78.0,0
169,2014-06-18,615.0,32,14,6,23.0,20.0,1015,6,250,84,2.0,25.0,24.0,1015.0,13.0,40.0,66.0,6.0,25.0,22.0,1015.0,7.0,310.0,69.0,36.0,23.0,22.0,1014.0,5.0,50.0,80.0,0
170,2014-06-19,616.0,32,14,9,24.0,21.0,1016,5,260,74,2.0,25.0,25.0,1015.0,16.0,350.0,60.0,2.0,23.0,21.0,1016.0,14.0,270.0,76.0,36.0,25.0,22.0,1015.0,7.0,310.0,69.0,0
171,2014-06-20,601.0,31,14,6,23.0,21.0,1016,14,270,76,2.0,25.0,24.0,1015.0,18.0,300.0,61.0,1.0,23.0,22.0,1015.0,15.0,280.0,66.0,36.0,23.0,21.0,1016.0,14.0,270.0,76.0,0
172,2014-06-21,549.0,28,23,2,23.0,20.0,1016,12,220,70,2.0,27.0,25.0,1016.0,19.0,270.0,44.0,1.0,26.0,23.0,1016.0,24.0,260.0,52.0,36.0,23.0,22.0,1015.0,15.0,280.0,66.0,0
173,2014-06-22,506.0,27,23,2,22.0,21.0,1018,18,250,74,2.0,25.0,24.0,1018.0,20.0,270.0,52.0,1.0,25.0,23.0,1017.0,19.0,270.0,52.0,36.0,26.0,23.0,1016.0,24.0,260.0,52.0,0
174,2014-06-23,589.0,30,14,6,24.0,21.0,1018,16,240,58,2.0,27.0,26.0,1017.0,19.0,290.0,44.0,6.0,24.0,21.0,1016.0,24.0,260.0,66.0,36.0,25.0,23.0,1017.0,19.0,270.0,52.0,0
175,2014-06-24,586.0,30,14,19,22.0,18.0,1018,8,250,80,2.0,22.0,22.0,1018.0,14.0,40.0,72.0,2.0,22.0,20.0,1018.0,9.0,320.0,74.0,36.0,24.0,21.0,1016.0,24.0,260.0,66.0,0
176,2014-06-25,575.0,29,14,2,23.0,19.0,1017,14,240,73,2.0,25.0,25.0,1016.0,20.0,270.0,56.0,2.0,24.0,22.0,1016.0,24.0,270.0,68.0,36.0,22.0,20.0,1018.0,9.0,320.0,74.0,0
177,2014-06-26,593.0,31,14,1,25.0,20.0,1016,13,240,71,1.0,27.0,27.0,1016.0,19.0,300.0,48.0,1.0,26.0,22.0,1016.0,9.0,310.0,63.0,36.0,24.0,22.0,1016.0,24.0,270.0,68.0,0
178,2014-06-27,595.0,31,14,1,24.0,21.0,1017,4,60,70,1.0,26.0,26.0,1016.0,9.0,40.0,50.0,1.0,25.0,23.0,1016.0,3.0,60.0,56.0,36.0,26.0,22.0,1016.0,9.0,310.0,63.0,0
179,2014-06-28,561.0,29,23,1,25.0,20.0,1016,3,70,75,1.0,29.0,28.0,1015.0,16.0,50.0,48.0,1.0,29.0,28.0,1015.0,22.0,270.0,39.0,36.0,25.0,23.0,1016.0,3.0,60.0,56.0,0
180,2014-06-29,531.0,28,23,2,23.0,23.0,1017,26,250,70,1.0,27.0,27.0,1018.0,32.0,270.0,50.0,1.0,27.0,25.0,1016.0,29.0,260.0,42.0,36.0,29.0,28.0,1015.0,22.0,270.0,39.0,0
181,2014-06-30,610.0,31,14,1,28.0,24.0,1018,29,260,42,1.0,30.0,30.0,1018.0,14.0,290.0,26.0,1.0,28.0,24.0,1016.0,7.0,280.0,52.0,36.0,27.0,25.0,1016.0,29.0,260.0,42.0,0
182,2014-07-01,610.0,31,14,1,28.0,24.0,1016,19,250,36,1.0,28.0,28.0,1016.0,27.0,260.0,38.0,1.0,27.0,25.0,1014.0,29.0,270.0,38.0,36.0,27.0,25.0,1016.0,29.0,260.0,42.0,0
183,2014-07-02,589.0,29,14,7,22.0,21.0,1016,24,250,72,2.0,25.0,24.0,1016.0,25.0,290.0,58.0,2.0,23.0,21.0,1015.0,18.0,270.0,62.0,36.0,27.0,25.0,1014.0,29.0,270.0,38.0,0
184,2014-07-03,589.0,29,13,2,24.0,20.0,1017,7,250,55,2.0,25.0,25.0,1017.0,8.0,20.0,46.0,1.0,25.0,23.0,1016.0,17.0,270.0,40.0,36.0,23.0,21.0,1015.0,18.0,270.0,62.0,0
185,2014-07-04,596.0,30,14,1,28.0,22.0,1017,5,280,52,1.0,31.0,30.0,1016.0,13.0,280.0,36.0,1.0,27.0,23.0,1016.0,10.0,120.0,70.0,36.0,25.0,23.0,1016.0,17.0,270.0,40.0,0
186,2014-07-05,560.0,28,23,1,22.0,22.0,1016,10,120,52,36.0,22.0,22.0,1016.0,10.0,120.0,52.0,13.0,25.0,25.0,1015.0,6.0,270.0,39.0,36.0,27.0,23.0,1016.0,10.0,120.0,70.0,0
187,2014-07-06,522.0,27,23,36,25.0,25.0,1015,6,270,39,6.0,25.0,25.0,1015.0,33.0,260.0,64.0,36.0,25.0,25.0,1015.0,33.0,260.0,64.0,36.0,25.0,25.0,1015.0,6.0,270.0,39.0,0
188,2014-07-07,589.0,30,14,7,25.0,22.0,1017,30,260,74,2.0,25.0,25.0,1018.0,24.0,280.0,70.0,1.0,26.0,25.0,1016.0,14.0,270.0,50.0,36.0,25.0,25.0,1015.0,33.0,260.0,64.0,0
189,2014-07-08,600.0,30,14,1,26.0,21.0,1016,8,320,58,2.0,25.0,24.0,1016.0,12.0,60.0,64.0,2.0,24.0,23.0,1015.0,9.0,80.0,66.0,36.0,26.0,25.0,1016.0,14.0,270.0,50.0,0
190,2014-07-09,615.0,30,14,36,24.0,23.0,1015,9,80,66,2.0,25.0,25.0,1015.0,13.0,20.0,73.0,2.0,24.0,23.0,1014.0,8.0,40.0,82.0,36.0,24.0,23.0,1015.0,9.0,80.0,66.0,0
191,2014-07-10,622.0,31,14,7,24.0,23.0,1016,6,50,76,2.0,25.0,25.0,1016.0,10.0,80.0,74.0,2.0,24.0,23.0,1015.0,6.0,40.0,82.0,36.0,24.0,23.0,1014.0,8.0,40.0,82.0,0
192,2014-07-11,614.0,31,14,2,24.0,21.0,1017,5,50,82,2.0,26.0,25.0,1015.0,10.0,60.0,72.0,7.0,25.0,24.0,1015.0,4.0,60.0,81.0,36.0,24.0,23.0,1015.0,6.0,40.0,82.0,0
193,2014-07-12,581.0,29,23,6,26.0,23.0,1015,3,60,80,2.0,31.0,27.0,1015.0,11.0,30.0,61.0,2.0,29.0,27.0,1015.0,13.0,270.0,50.0,36.0,25.0,24.0,1015.0,4.0,60.0,81.0,0
194,2014-07-13,550.0,29,23,2,26.0,23.0,1016,3,60,84,2.0,29.0,27.0,1016.0,12.0,50.0,60.0,1.0,27.0,24.0,1016.0,6.0,150.0,74.0,36.0,29.0,27.0,1015.0,13.0,270.0,50.0,0
195,2014-07-14,652.0,33,14,1,27.0,22.0,1015,4,90,74,1.0,29.0,28.0,1015.0,9.0,70.0,58.0,1.0,27.0,25.0,1015.0,6.0,60.0,74.0,36.0,27.0,24.0,1016.0,6.0,150.0,74.0,0
196,2014-07-15,653.0,33,14,2,26.0,24.0,1016,12,100,80,6.0,26.0,26.0,1016.0,13.0,60.0,76.0,6.0,25.0,25.0,1016.0,6.0,70.0,81.0,36.0,27.0,25.0,1015.0,6.0,60.0,74.0,0
197,2014-07-16,645.0,32,14,7,25.0,24.0,1017,9,70,82,7.0,25.0,25.0,1017.0,10.0,60.0,78.0,2.0,25.0,24.0,1017.0,8.0,350.0,82.0,36.0,25.0,25.0,1016.0,6.0,70.0,81.0,0
198,2014-07-17,654.0,33,13,7,25.0,23.0,1017,5,60,80,6.0,26.0,25.0,1016.0,10.0,60.0,80.0,9.0,26.0,24.0,1014.0,11.0,290.0,80.0,36.0,25.0,24.0,1017.0,8.0,350.0,82.0,0
199,2014-07-18,645.0,33,14,7,26.0,24.0,1015,12,270,76,7.0,28.0,27.0,1014.0,25.0,260.0,72.0,2.0,27.0,26.0,1013.0,15.0,290.0,62.0,36.0,26.0,24.0,1014.0,11.0,290.0,80.0,0
200,2014-07-19,574.0,28,23,2,25.0,23.0,1014,19,270,72,1.0,28.0,27.0,1014.0,30.0,260.0,60.0,2.0,26.0,24.0,1014.0,25.0,260.0,64.0,36.0,27.0,26.0,1013.0,15.0,290.0,62.0,0
201,2014-07-20,527.0,28,23,2,24.0,22.0,1018,19,240,68,2.0,27.0,26.0,1017.0,28.0,290.0,54.0,1.0,27.0,26.0,1016.0,26.0,260.0,48.0,36.0,26.0,24.0,1014.0,25.0,260.0,64.0,0
202,2014-07-21,620.0,31,14,1,26.0,24.0,1017,6,280,57,1.0,27.0,27.0,1017.0,10.0,40.0,57.0,1.0,25.0,23.0,1017.0,3.0,70.0,80.0,36.0,27.0,26.0,1016.0,26.0,260.0,48.0,0
203,2014-07-22,634.0,32,14,7,24.0,21.0,1016,2,50,83,1.0,28.0,27.0,1014.0,8.0,50.0,56.0,36.0,28.0,27.0,1014.0,8.0,50.0,56.0,36.0,25.0,23.0,1017.0,3.0,70.0,80.0,0
204,2014-07-23,642.0,32,14,36,28.0,27.0,1014,8,50,56,2.0,29.0,28.0,1011.0,13.0,40.0,48.0,2.0,28.0,24.0,1011.0,3.0,290.0,63.0,36.0,28.0,27.0,1014.0,8.0,50.0,56.0,0
205,2014-07-24,651.0,32,14,2,31.0,25.0,1010,9,300,46,1.0,32.0,31.0,1009.0,20.0,290.0,42.0,2.0,28.0,27.0,1010.0,13.0,240.0,54.0,36.0,28.0,24.0,1011.0,3.0,290.0,63.0,0
206,2014-07-25,645.0,32,14,6,27.0,26.0,1010,17,260,52,1.0,29.0,29.0,1010.0,24.0,260.0,47.0,1.0,27.0,25.0,1010.0,12.0,290.0,56.0,36.0,28.0,27.0,1010.0,13.0,240.0,54.0,0
207,2014-07-26,597.0,30,23,1,27.0,23.0,1014,12,290,70,1.0,28.0,28.0,1014.0,12.0,70.0,66.0,2.0,27.0,25.0,1014.0,6.0,20.0,78.0,36.0,27.0,25.0,1010.0,12.0,290.0,56.0,0
208,2014-07-27,569.0,30,23,9,25.0,23.0,1016,6,20,86,2.0,27.0,27.0,1016.0,12.0,50.0,72.0,2.0,25.0,24.0,1015.0,8.0,300.0,84.0,36.0,27.0,25.0,1014.0,6.0,20.0,78.0,0
209,2014-07-28,649.0,32,14,9,26.0,23.0,1016,7,280,82,1.0,30.0,26.0,1014.0,12.0,50.0,70.0,1.0,28.0,25.0,1012.0,15.0,280.0,66.0,36.0,25.0,24.0,1015.0,8.0,300.0,84.0,0
210,2014-07-29,610.0,30,14,1,28.0,22.0,1012,17,250,72,1.0,28.0,28.0,1012.0,22.0,290.0,65.0,1.0,27.0,25.0,1012.0,12.0,310.0,69.0,36.0,28.0,25.0,1012.0,15.0,280.0,66.0,0
211,2014-07-30,592.0,30,23,7,26.0,21.0,1013,4,60,82,1.0,27.0,26.0,1013.0,11.0,50.0,80.0,1.0,26.0,24.0,1014.0,7.0,50.0,90.0,36.0,27.0,25.0,1012.0,12.0,310.0,69.0,0
212,2014-07-31,636.0,32,14,9,25.0,22.0,1015,10,290,88,2.0,27.0,27.0,1015.0,23.0,290.0,70.0,1.0,25.0,25.0,1014.0,8.0,280.0,78.0,36.0,26.0,24.0,1014.0,7.0,50.0,90.0,0
213,2014-08-01,609.0,31,14,6,24.0,22.0,1014,19,260,78,1.0,26.0,26.0,1013.0,29.0,270.0,67.0,1.0,24.0,23.0,1012.0,30.0,280.0,78.0,36.0,26.0,24.0,1014.0,7.0,50.0,90.0,0
214,2014-08-02,552.0,28,23,2,24.0,21.0,1013,25,250,80,1.0,27.0,25.0,1012.0,25.0,260.0,65.0,1.0,25.0,23.0,1012.0,27.0,260.0,67.0,36.0,24.0,23.0,1012.0,30.0,280.0,78.0,0
215,2014-08-03,517.0,28,23,1,25.0,21.0,1012,7,260,74,1.0,28.0,28.0,1012.0,9.0,50.0,59.0,1.0,28.0,24.0,1012.0,8.0,290.0,68.0,36.0,25.0,23.0,1012.0,27.0,260.0,67.0,0
216,2014-08-04,620.0,32,14,2,27.0,22.0,1014,6,270,78,1.0,30.0,30.0,1015.0,14.0,320.0,48.0,1.0,29.0,25.0,1016.0,6.0,260.0,64.0,36.0,28.0,24.0,1012.0,8.0,290.0,68.0,0
217,2014-08-05,646.0,33,14,1,30.0,25.0,1017,12,250,56,1.0,33.0,32.0,1016.0,19.0,280.0,40.0,1.0,32.0,27.0,1015.0,6.0,260.0,48.0,36.0,29.0,25.0,1016.0,6.0,260.0,64.0,0
218,2014-08-06,652.0,33,14,2,27.0,22.0,1016,10,320,62,2.0,28.0,27.0,1017.0,11.0,30.0,74.0,1.0,26.0,24.0,1016.0,4.0,70.0,78.0,36.0,32.0,27.0,1015.0,6.0,260.0,48.0,0
219,2014-08-07,648.0,33,14,1,27.0,24.0,1015,8,310,65,1.0,29.0,28.0,1015.0,8.0,50.0,63.0,1.0,27.0,25.0,1014.0,2.0,20.0,73.0,36.0,26.0,24.0,1016.0,4.0,70.0,78.0,0
